iso3c,country,income_group,nice,years_available,coverage_share
TUV,Tuvalu,Upper middle income,sec_completion,9,0.9
TUV,Tuvalu,Upper middle income,sec_enrol_gross,9,0.9
TUV,Tuvalu,Upper middle income,tert_enrol_gross,1,0.1
TUV,Tuvalu,Upper middle income,voice_account,9,0.9
TUV,Tuvalu,Upper middle income,work_age_share,10,1.0
TUV,Tuvalu,Upper middle income,youth_literacy,2,0.2
UKR,Ukraine,Upper middle income,adult_literacy,0,0.0
UKR,Ukraine,Upper middle income,ctrl_corrup,9,0.9
UKR,Ukraine,Upper middle income,edu_spend_gdp,7,0.7
UKR,Ukraine,Upper middle income,gdp_pc_ppp,10,1.0
UKR,Ukraine,Upper middle income,gini,6,0.6
UKR,Ukraine,Upper middle income,gov_effect,9,0.9
UKR,Ukraine,Upper middle income,gpi_sec,9,0.9
UKR,Ukraine,Upper middle income,gpi_tert,9,0.9
UKR,Ukraine,Upper middle income,inc_share_low20,6,0.6
UKR,Ukraine,Upper middle income,pop_total,10,1.0
UKR,Ukraine,Upper middle income,poverty_215,6,0.6
UKR,Ukraine,Upper middle income,sec_completion,9,0.9
UKR,Ukraine,Upper middle income,sec_enrol_gross,9,0.9
UKR,Ukraine,Upper middle income,tert_enrol_gross,9,0.9
UKR,Ukraine,Upper middle income,voice_account,9,0.9
UKR,Ukraine,Upper middle income,work_age_share,10,1.0
UKR,Ukraine,Upper middle income,youth_literacy,0,0.0
AGO,Angola,Lower middle income,adult_literacy,2,0.2
AGO,Angola,Lower middle income,ctrl_corrup,9,0.9
AGO,Angola,Lower middle income,edu_spend_gdp,9,0.9
AGO,Angola,Lower middle income,gdp_pc_ppp,10,1.0
AGO,Angola,Lower middle income,gini,1,0.1
AGO,Angola,Lower middle income,gov_effect,9,0.9
AGO,Angola,Lower middle income,gpi_sec,2,0.2
AGO,Angola,Lower middle income,gpi_tert,5,0.5
AGO,Angola,Lower middle income,inc_share_low20,1,0.1
AGO,Angola,Lower middle income,pop_total,10,1.0
AGO,Angola,Lower middle income,poverty_215,1,0.1
AGO,Angola,Lower middle income,sec_completion,2,0.2
AGO,Angola,Lower middle income,sec_enrol_gross,3,0.3
AGO,Angola,Lower middle income,tert_enrol_gross,4,0.4
AGO,Angola,Lower middle income,voice_account,9,0.9
AGO,Angola,Lower middle income,work_age_share,10,1.0
AGO,Angola,Lower middle income,youth_literacy,2,0.2
BGD,Bangladesh,Lower middle income,adult_literacy,8,0.8
BGD,Bangladesh,Lower middle income,ctrl_corrup,9,0.9
BGD,Bangladesh,Lower middle income,edu_spend_gdp,10,1.0
BGD,Bangladesh,Lower middle income,gdp_pc_ppp,10,1.0
BGD,Bangladesh,Lower middle income,gini,2,0.2
BGD,Bangladesh,Lower middle income,gov_effect,9,0.9
BGD,Bangladesh,Lower middle income,gpi_sec,10,1.0
BGD,Bangladesh,Lower middle income,gpi_tert,10,1.0
BGD,Bangladesh,Lower middle income,inc_share_low20,2,0.2
BGD,Bangladesh,Lower middle income,pop_total,10,1.0
BGD,Bangladesh,Lower middle income,poverty_215,2,0.2
BGD,Bangladesh,Lower middle income,sec_completion,10,1.0
BGD,Bangladesh,Lower middle income,sec_enrol_gross,10,1.0
BGD,Bangladesh,Lower middle income,tert_enrol_gross,10,1.0
BGD,Bangladesh,Lower middle income,voice_account,9,0.9
BGD,Bangladesh,Lower middle income,work_age_share,10,1.0
BGD,Bangladesh,Lower middle income,youth_literacy,8,0.8
BEN,Benin,Lower middle income,adult_literacy,4,0.4
BEN,Benin,Lower middle income,ctrl_corrup,9,0.9
BEN,Benin,Lower middle income,edu_spend_gdp,9,0.9
BEN,Benin,Lower middle income,gdp_pc_ppp,10,1.0
BEN,Benin,Lower middle income,gini,3,0.3
BEN,Benin,Lower middle income,gov_effect,9,0.9
BEN,Benin,Lower middle income,gpi_sec,5,0.5
BEN,Benin,Lower middle income,gpi_tert,8,0.8
BEN,Benin,Lower middle income,inc_share_low20,3,0.3
BEN,Benin,Lower middle income,pop_total,10,1.0
BEN,Benin,Lower middle income,poverty_215,3,0.3
BEN,Benin,Lower middle income,sec_completion,8,0.8
BEN,Benin,Lower middle income,sec_enrol_gross,5,0.5
BEN,Benin,Lower middle income,tert_enrol_gross,8,0.8
BEN,Benin,Lower middle income,voice_account,9,0.9
BEN,Benin,Lower middle income,work_age_share,10,1.0
BEN,Benin,Lower middle income,youth_literacy,4,0.4
BTN,Bhutan,Lower middle income,adult_literacy,2,0.2
BTN,Bhutan,Lower middle income,ctrl_corrup,9,0.9
BTN,Bhutan,Lower middle income,edu_spend_gdp,9,0.9
BTN,Bhutan,Lower middle income,gdp_pc_ppp,9,0.9
BTN,Bhutan,Lower middle income,gini,2,0.2
BTN,Bhutan,Lower middle income,gov_effect,9,0.9
BTN,Bhutan,Lower middle income,gpi_sec,8,0.8
BTN,Bhutan,Lower middle income,gpi_tert,10,1.0
BTN,Bhutan,Lower middle income,inc_share_low20,2,0.2
BTN,Bhutan,Lower middle income,pop_total,10,1.0
BTN,Bhutan,Lower middle income,poverty_215,2,0.2
BTN,Bhutan,Lower middle income,sec_completion,10,1.0
BTN,Bhutan,Lower middle income,sec_enrol_gross,10,1.0
BTN,Bhutan,Lower middle income,tert_enrol_gross,8,0.8
BTN,Bhutan,Lower middle income,voice_account,9,0.9
BTN,Bhutan,Lower middle income,work_age_share,10,1.0
BTN,Bhutan,Lower middle income,youth_literacy,2,0.2
BOL,Bolivia,Lower middle income,adult_literacy,4,0.4
BOL,Bolivia,Lower middle income,ctrl_corrup,9,0.9
BOL,Bolivia,Lower middle income,edu_spend_gdp,10,1.0
BOL,Bolivia,Lower middle income,gdp_pc_ppp,10,1.0
BOL,Bolivia,Lower middle income,gini,10,1.0
BOL,Bolivia,Lower middle income,gov_effect,9,0.9
BOL,Bolivia,Lower middle income,gpi_sec,10,1.0
BOL,Bolivia,Lower middle income,gpi_tert,10,1.0
BOL,Bolivia,Lower middle income,inc_share_low20,10,1.0
BOL,Bolivia,Lower middle income,pop_total,10,1.0
BOL,Bolivia,Lower middle income,poverty_215,10,1.0
BOL,Bolivia,Lower middle income,sec_completion,10,1.0
BOL,Bolivia,Lower middle income,sec_enrol_gross,10,1.0
BOL,Bolivia,Lower middle income,tert_enrol_gross,0,0.0
BOL,Bolivia,Lower middle income,voice_account,9,0.9
BOL,Bolivia,Lower middle income,work_age_share,10,1.0
BOL,Bolivia,Lower middle income,youth_literacy,9,0.9
KHM,Cambodia,Lower middle income,adult_literacy,4,0.4
KHM,Cambodia,Lower middle income,ctrl_corrup,9,0.9
KHM,Cambodia,Lower middle income,edu_spend_gdp,6,0.6
KHM,Cambodia,Lower middle income,gdp_pc_ppp,10,1.0
KHM,Cambodia,Lower middle income,gini,0,0.0
KHM,Cambodia,Lower middle income,gov_effect,9,0.9
KHM,Cambodia,Lower middle income,gpi_sec,5,0.5
KHM,Cambodia,Lower middle income,gpi_tert,10,1.0
KHM,Cambodia,Lower middle income,inc_share_low20,0,0.0
KHM,Cambodia,Lower middle income,pop_total,10,1.0
KHM,Cambodia,Lower middle income,poverty_215,0,0.0
KHM,Cambodia,Lower middle income,sec_completion,10,1.0
KHM,Cambodia,Lower middle income,sec_enrol_gross,9,0.9
KHM,Cambodia,Lower middle income,tert_enrol_gross,9,0.9
KHM,Cambodia,Lower middle income,voice_account,9,0.9
KHM,Cambodia,Lower middle income,work_age_share,10,1.0
KHM,Cambodia,Lower middle income,youth_literacy,5,0.5
CMR,Cameroon,Lower middle income,adult_literacy,1,0.1
CMR,Cameroon,Lower middle income,ctrl_corrup,9,0.9
CMR,Cameroon,Lower middle income,edu_spend_gdp,9,0.9
CMR,Cameroon,Lower middle income,gdp_pc_ppp,10,1.0
CMR,Cameroon,Lower middle income,gini,1,0.1
CMR,Cameroon,Lower middle income,gov_effect,9,0.9
CMR,Cameroon,Lower middle income,gpi_sec,9,0.9
CMR,Cameroon,Lower middle income,gpi_tert,10,1.0
CMR,Cameroon,Lower middle income,inc_share_low20,1,0.1
CMR,Cameroon,Lower middle income,pop_total,10,1.0
CMR,Cameroon,Lower middle income,poverty_215,1,0.1
CMR,Cameroon,Lower middle income,sec_completion,6,0.6
CMR,Cameroon,Lower middle income,sec_enrol_gross,5,0.5
CMR,Cameroon,Lower middle income,tert_enrol_gross,10,1.0
CMR,Cameroon,Lower middle income,voice_account,9,0.9
CMR,Cameroon,Lower middle income,work_age_share,10,1.0
CMR,Cameroon,Lower middle income,youth_literacy,1,0.1
COM,Comoros,Lower middle income,adult_literacy,1,0.1
COM,Comoros,Lower middle income,ctrl_corrup,9,0.9
COM,Comoros,Lower middle income,edu_spend_gdp,5,0.5
COM,Comoros,Lower middle income,gdp_pc_ppp,10,1.0
COM,Comoros,Lower middle income,gini,2,0.2
COM,Comoros,Lower middle income,gov_effect,9,0.9
COM,Comoros,Lower middle income,gpi_sec,5,0.5
COM,Comoros,Lower middle income,gpi_tert,3,0.3
COM,Comoros,Lower middle income,inc_share_low20,2,0.2
COM,Comoros,Lower middle income,pop_total,10,1.0
COM,Comoros,Lower middle income,poverty_215,2,0.2
COM,Comoros,Lower middle income,sec_completion,3,0.3
COM,Comoros,Lower middle income,sec_enrol_gross,5,0.5
COM,Comoros,Lower middle income,tert_enrol_gross,1,0.1
COM,Comoros,Lower middle income,voice_account,9,0.9
COM,Comoros,Lower middle income,work_age_share,10,1.0
COM,Comoros,Lower middle income,youth_literacy,1,0.1
COG,"Congo, Rep.",Lower middle income,adult_literacy,0,0.0
COG,"Congo, Rep.",Lower middle income,ctrl_corrup,9,0.9
COG,"Congo, Rep.",Lower middle income,edu_spend_gdp,9,0.9
COG,"Congo, Rep.",Lower middle income,gdp_pc_ppp,10,1.0
COG,"Congo, Rep.",Lower middle income,gini,0,0.0
COG,"Congo, Rep.",Lower middle income,gov_effect,9,0.9
COG,"Congo, Rep.",Lower middle income,gpi_sec,1,0.1
COG,"Congo, Rep.",Lower middle income,gpi_tert,2,0.2
COG,"Congo, Rep.",Lower middle income,inc_share_low20,0,0.0
COG,"Congo, Rep.",Lower middle income,pop_total,10,1.0
COG,"Congo, Rep.",Lower middle income,poverty_215,0,0.0
COG,"Congo, Rep.",Lower middle income,sec_completion,0,0.0
COG,"Congo, Rep.",Lower middle income,sec_enrol_gross,0,0.0
COG,"Congo, Rep.",Lower middle income,tert_enrol_gross,2,0.2
COG,"Congo, Rep.",Lower middle income,voice_account,9,0.9
COG,"Congo, Rep.",Lower middle income,work_age_share,10,1.0
COG,"Congo, Rep.",Lower middle income,youth_literacy,0,0.0
CIV,Cote d'Ivoire,Lower middle income,adult_literacy,3,0.3
CIV,Cote d'Ivoire,Lower middle income,ctrl_corrup,9,0.9
CIV,Cote d'Ivoire,Lower middle income,edu_spend_gdp,10,1.0
CIV,Cote d'Ivoire,Lower middle income,gdp_pc_ppp,10,1.0
CIV,Cote d'Ivoire,Lower middle income,gini,3,0.3
CIV,Cote d'Ivoire,Lower middle income,gov_effect,9,0.9
CIV,Cote d'Ivoire,Lower middle income,gpi_sec,10,1.0
CIV,Cote d'Ivoire,Lower middle income,gpi_tert,10,1.0
CIV,Cote d'Ivoire,Lower middle income,inc_share_low20,3,0.3
CIV,Cote d'Ivoire,Lower middle income,pop_total,10,1.0
CIV,Cote d'Ivoire,Lower middle income,poverty_215,3,0.3
CIV,Cote d'Ivoire,Lower middle income,sec_completion,10,1.0
CIV,Cote d'Ivoire,Lower middle income,sec_enrol_gross,10,1.0
CIV,Cote d'Ivoire,Lower middle income,tert_enrol_gross,9,0.9
CIV,Cote d'Ivoire,Lower middle income,voice_account,9,0.9
CIV,Cote d'Ivoire,Lower middle income,work_age_share,10,1.0
CIV,Cote d'Ivoire,Lower middle income,youth_literacy,3,0.3
DJI,Djibouti,Lower middle income,adult_literacy,0,0.0
DJI,Djibouti,Lower middle income,ctrl_corrup,9,0.9
DJI,Djibouti,Lower middle income,edu_spend_gdp,4,0.4
DJI,Djibouti,Lower middle income,gdp_pc_ppp,10,1.0
DJI,Djibouti,Lower middle income,gini,1,0.1
DJI,Djibouti,Lower middle income,gov_effect,9,0.9
DJI,Djibouti,Lower middle income,gpi_sec,7,0.7
DJI,Djibouti,Lower middle income,gpi_tert,0,0.0
DJI,Djibouti,Lower middle income,inc_share_low20,1,0.1
DJI,Djibouti,Lower middle income,pop_total,10,1.0
DJI,Djibouti,Lower middle income,poverty_215,1,0.1
DJI,Djibouti,Lower middle income,sec_completion,3,0.3
DJI,Djibouti,Lower middle income,sec_enrol_gross,0,0.0
DJI,Djibouti,Lower middle income,tert_enrol_gross,0,0.0
DJI,Djibouti,Lower middle income,voice_account,9,0.9
DJI,Djibouti,Lower middle income,work_age_share,10,1.0
DJI,Djibouti,Lower middle income,youth_literacy,1,0.1
EGY,"Egypt, Arab Rep.",Lower middle income,adult_literacy,3,0.3
EGY,"Egypt, Arab Rep.",Lower middle income,ctrl_corrup,9,0.9
EGY,"Egypt, Arab Rep.",Lower middle income,edu_spend_gdp,0,0.0
EGY,"Egypt, Arab Rep.",Lower middle income,gdp_pc_ppp,10,1.0
EGY,"Egypt, Arab Rep.",Lower middle income,gini,4,0.4
EGY,"Egypt, Arab Rep.",Lower middle income,gov_effect,9,0.9
EGY,"Egypt, Arab Rep.",Lower middle income,gpi_sec,8,0.8
EGY,"Egypt, Arab Rep.",Lower middle income,gpi_tert,10,1.0
EGY,"Egypt, Arab Rep.",Lower middle income,inc_share_low20,4,0.4
EGY,"Egypt, Arab Rep.",Lower middle income,pop_total,10,1.0
EGY,"Egypt, Arab Rep.",Lower middle income,poverty_215,4,0.4
EGY,"Egypt, Arab Rep.",Lower middle income,sec_completion,8,0.8
EGY,"Egypt, Arab Rep.",Lower middle income,sec_enrol_gross,8,0.8
EGY,"Egypt, Arab Rep.",Lower middle income,tert_enrol_gross,10,1.0
EGY,"Egypt, Arab Rep.",Lower middle income,voice_account,9,0.9
EGY,"Egypt, Arab Rep.",Lower middle income,work_age_share,10,1.0
EGY,"Egypt, Arab Rep.",Lower middle income,youth_literacy,3,0.3
SWZ,Eswatini,Lower middle income,adult_literacy,1,0.1
SWZ,Eswatini,Lower middle income,ctrl_corrup,9,0.9
SWZ,Eswatini,Lower middle income,edu_spend_gdp,10,1.0
SWZ,Eswatini,Lower middle income,gdp_pc_ppp,10,1.0
SWZ,Eswatini,Lower middle income,gini,1,0.1
SWZ,Eswatini,Lower middle income,gov_effect,9,0.9
SWZ,Eswatini,Lower middle income,gpi_sec,5,0.5
SWZ,Eswatini,Lower middle income,gpi_tert,2,0.2
SWZ,Eswatini,Lower middle income,inc_share_low20,1,0.1
SWZ,Eswatini,Lower middle income,pop_total,10,1.0
SWZ,Eswatini,Lower middle income,poverty_215,1,0.1
SWZ,Eswatini,Lower middle income,sec_completion,6,0.6
SWZ,Eswatini,Lower middle income,sec_enrol_gross,5,0.5
SWZ,Eswatini,Lower middle income,tert_enrol_gross,0,0.0
SWZ,Eswatini,Lower middle income,voice_account,9,0.9
SWZ,Eswatini,Lower middle income,work_age_share,10,1.0
SWZ,Eswatini,Lower middle income,youth_literacy,1,0.1
GHA,Ghana,Lower middle income,adult_literacy,3,0.3
GHA,Ghana,Lower middle income,ctrl_corrup,9,0.9
GHA,Ghana,Lower middle income,edu_spend_gdp,8,0.8
GHA,Ghana,Lower middle income,gdp_pc_ppp,10,1.0
GHA,Ghana,Lower middle income,gini,1,0.1
GHA,Ghana,Lower middle income,gov_effect,9,0.9
GHA,Ghana,Lower middle income,gpi_sec,8,0.8
GHA,Ghana,Lower middle income,gpi_tert,10,1.0
GHA,Ghana,Lower middle income,inc_share_low20,1,0.1
GHA,Ghana,Lower middle income,pop_total,10,1.0
GHA,Ghana,Lower middle income,poverty_215,1,0.1
GHA,Ghana,Lower middle income,sec_completion,8,0.8
GHA,Ghana,Lower middle income,sec_enrol_gross,9,0.9
GHA,Ghana,Lower middle income,tert_enrol_gross,10,1.0
GHA,Ghana,Lower middle income,voice_account,9,0.9
GHA,Ghana,Lower middle income,work_age_share,10,1.0
GHA,Ghana,Lower middle income,youth_literacy,3,0.3
GIN,Guinea,Lower middle income,adult_literacy,1,0.1
GIN,Guinea,Lower middle income,ctrl_corrup,9,0.9
GIN,Guinea,Lower middle income,edu_spend_gdp,9,0.9
GIN,Guinea,Lower middle income,gdp_pc_ppp,10,1.0
GIN,Guinea,Lower middle income,gini,1,0.1
GIN,Guinea,Lower middle income,gov_effect,9,0.9
GIN,Guinea,Lower middle income,gpi_sec,4,0.4
GIN,Guinea,Lower middle income,gpi_tert,0,0.0
GIN,Guinea,Lower middle income,inc_share_low20,1,0.1
GIN,Guinea,Lower middle income,pop_total,10,1.0
GIN,Guinea,Lower middle income,poverty_215,1,0.1
GIN,Guinea,Lower middle income,sec_completion,3,0.3
GIN,Guinea,Lower middle income,sec_enrol_gross,0,0.0
GIN,Guinea,Lower middle income,tert_enrol_gross,0,0.0
GIN,Guinea,Lower middle income,voice_account,9,0.9
GIN,Guinea,Lower middle income,work_age_share,10,1.0
GIN,Guinea,Lower middle income,youth_literacy,1,0.1
HTI,Haiti,Lower middle income,adult_literacy,1,0.1
HTI,Haiti,Lower middle income,ctrl_corrup,9,0.9
HTI,Haiti,Lower middle income,edu_spend_gdp,9,0.9
HTI,Haiti,Lower middle income,gdp_pc_ppp,10,1.0
HTI,Haiti,Lower middle income,gini,0,0.0
HTI,Haiti,Lower middle income,gov_effect,9,0.9
HTI,Haiti,Lower middle income,gpi_sec,0,0.0
HTI,Haiti,Lower middle income,gpi_tert,0,0.0
HTI,Haiti,Lower middle income,inc_share_low20,0,0.0
HTI,Haiti,Lower middle income,pop_total,10,1.0
HTI,Haiti,Lower middle income,poverty_215,0,0.0
HTI,Haiti,Lower middle income,sec_completion,0,0.0
HTI,Haiti,Lower middle income,sec_enrol_gross,0,0.0
HTI,Haiti,Lower middle income,tert_enrol_gross,0,0.0
HTI,Haiti,Lower middle income,voice_account,9,0.9
HTI,Haiti,Lower middle income,work_age_share,10,1.0
HTI,Haiti,Lower middle income,youth_literacy,1,0.1
HND,Honduras,Lower middle income,adult_literacy,7,0.7
HND,Honduras,Lower middle income,ctrl_corrup,9,0.9
HND,Honduras,Lower middle income,edu_spend_gdp,9,0.9
HND,Honduras,Lower middle income,gdp_pc_ppp,10,1.0
HND,Honduras,Lower middle income,gini,7,0.7
HND,Honduras,Lower middle income,gov_effect,9,0.9
HND,Honduras,Lower middle income,gpi_sec,9,0.9
HND,Honduras,Lower middle income,gpi_tert,10,1.0
HND,Honduras,Lower middle income,inc_share_low20,7,0.7
HND,Honduras,Lower middle income,pop_total,10,1.0
HND,Honduras,Lower middle income,poverty_215,7,0.7
HND,Honduras,Lower middle income,sec_completion,6,0.6
HND,Honduras,Lower middle income,sec_enrol_gross,9,0.9
HND,Honduras,Lower middle income,tert_enrol_gross,6,0.6
HND,Honduras,Lower middle income,voice_account,9,0.9
HND,Honduras,Lower middle income,work_age_share,10,1.0
HND,Honduras,Lower middle income,youth_literacy,7,0.7
IND,India,Lower middle income,adult_literacy,7,0.7
IND,India,Lower middle income,ctrl_corrup,9,0.9
IND,India,Lower middle income,edu_spend_gdp,8,0.8
IND,India,Lower middle income,gdp_pc_ppp,10,1.0
IND,India,Lower middle income,gini,1,0.1
IND,India,Lower middle income,gov_effect,9,0.9
IND,India,Lower middle income,gpi_sec,10,1.0
IND,India,Lower middle income,gpi_tert,10,1.0
IND,India,Lower middle income,inc_share_low20,1,0.1
IND,India,Lower middle income,pop_total,10,1.0
IND,India,Lower middle income,poverty_215,1,0.1
IND,India,Lower middle income,sec_completion,9,0.9
IND,India,Lower middle income,sec_enrol_gross,10,1.0
IND,India,Lower middle income,tert_enrol_gross,10,1.0
IND,India,Lower middle income,voice_account,9,0.9
IND,India,Lower middle income,work_age_share,10,1.0
IND,India,Lower middle income,youth_literacy,8,0.8
JOR,Jordan,Lower middle income,adult_literacy,3,0.3
JOR,Jordan,Lower middle income,ctrl_corrup,9,0.9
JOR,Jordan,Lower middle income,edu_spend_gdp,10,1.0
JOR,Jordan,Lower middle income,gdp_pc_ppp,10,1.0
JOR,Jordan,Lower middle income,gini,0,0.0
JOR,Jordan,Lower middle income,gov_effect,9,0.9
JOR,Jordan,Lower middle income,gpi_sec,8,0.8
JOR,Jordan,Lower middle income,gpi_tert,10,1.0
JOR,Jordan,Lower middle income,inc_share_low20,0,0.0
JOR,Jordan,Lower middle income,pop_total,10,1.0
JOR,Jordan,Lower middle income,poverty_215,0,0.0
JOR,Jordan,Lower middle income,sec_completion,9,0.9
JOR,Jordan,Lower middle income,sec_enrol_gross,8,0.8
JOR,Jordan,Lower middle income,tert_enrol_gross,10,1.0
JOR,Jordan,Lower middle income,voice_account,9,0.9
JOR,Jordan,Lower middle income,work_age_share,10,1.0
JOR,Jordan,Lower middle income,youth_literacy,3,0.3
KEN,Kenya,Lower middle income,adult_literacy,0,0.0
KEN,Kenya,Lower middle income,ctrl_corrup,9,0.9
KEN,Kenya,Lower middle income,edu_spend_gdp,10,1.0
KEN,Kenya,Lower middle income,gdp_pc_ppp,10,1.0
KEN,Kenya,Lower middle income,gini,4,0.4
KEN,Kenya,Lower middle income,gov_effect,9,0.9
KEN,Kenya,Lower middle income,gpi_sec,0,0.0
KEN,Kenya,Lower middle income,gpi_tert,8,0.8
KEN,Kenya,Lower middle income,inc_share_low20,4,0.4
KEN,Kenya,Lower middle income,pop_total,10,1.0
KEN,Kenya,Lower middle income,poverty_215,4,0.4
KEN,Kenya,Lower middle income,sec_completion,7,0.7
KEN,Kenya,Lower middle income,sec_enrol_gross,5,0.5
KEN,Kenya,Lower middle income,tert_enrol_gross,6,0.6
KEN,Kenya,Lower middle income,voice_account,9,0.9
KEN,Kenya,Lower middle income,work_age_share,10,1.0
KEN,Kenya,Lower middle income,youth_literacy,0,0.0
KIR,Kiribati,Lower middle income,adult_literacy,2,0.2
KIR,Kiribati,Lower middle income,ctrl_corrup,9,0.9
KIR,Kiribati,Lower middle income,edu_spend_gdp,9,0.9
KIR,Kiribati,Lower middle income,gdp_pc_ppp,10,1.0
KIR,Kiribati,Lower middle income,gini,2,0.2
KIR,Kiribati,Lower middle income,gov_effect,9,0.9
KIR,Kiribati,Lower middle income,gpi_sec,7,0.7
KIR,Kiribati,Lower middle income,gpi_tert,8,0.8
KIR,Kiribati,Lower middle income,inc_share_low20,2,0.2
KIR,Kiribati,Lower middle income,pop_total,10,1.0
KIR,Kiribati,Lower middle income,poverty_215,2,0.2
KIR,Kiribati,Lower middle income,sec_completion,6,0.6
KIR,Kiribati,Lower middle income,sec_enrol_gross,8,0.8
KIR,Kiribati,Lower middle income,tert_enrol_gross,1,0.1
KIR,Kiribati,Lower middle income,voice_account,9,0.9
KIR,Kiribati,Lower middle income,work_age_share,10,1.0
KIR,Kiribati,Lower middle income,youth_literacy,2,0.2
KGZ,Kyrgyz Republic,Lower middle income,adult_literacy,0,0.0
KGZ,Kyrgyz Republic,Lower middle income,ctrl_corrup,9,0.9
KGZ,Kyrgyz Republic,Lower middle income,edu_spend_gdp,9,0.9
KGZ,Kyrgyz Republic,Lower middle income,gdp_pc_ppp,10,1.0
KGZ,Kyrgyz Republic,Lower middle income,gini,10,1.0
KGZ,Kyrgyz Republic,Lower middle income,gov_effect,9,0.9
KGZ,Kyrgyz Republic,Lower middle income,gpi_sec,10,1.0
KGZ,Kyrgyz Republic,Lower middle income,gpi_tert,10,1.0
KGZ,Kyrgyz Republic,Lower middle income,inc_share_low20,10,1.0
KGZ,Kyrgyz Republic,Lower middle income,pop_total,10,1.0
KGZ,Kyrgyz Republic,Lower middle income,poverty_215,10,1.0
KGZ,Kyrgyz Republic,Lower middle income,sec_completion,10,1.0
KGZ,Kyrgyz Republic,Lower middle income,sec_enrol_gross,10,1.0
KGZ,Kyrgyz Republic,Lower middle income,tert_enrol_gross,10,1.0
KGZ,Kyrgyz Republic,Lower middle income,voice_account,9,0.9
KGZ,Kyrgyz Republic,Lower middle income,work_age_share,10,1.0
KGZ,Kyrgyz Republic,Lower middle income,youth_literacy,0,0.0
LAO,Lao PDR,Lower middle income,adult_literacy,3,0.3
